N, WxH, Clock, Param0, Param1, Param2
21, 160x160, 4608712, 0.1, 0.2, 3, c
22, 160x160, 5616163, 0.1, 0.2, 3, c
23, 160x160, 2438742, 0.1, 0.2, 3, c
24, 160x160, 3007134, 0.1, 0.2, 3, c
25, 160x160, 3159732, 0.1, 0.2, 3, c
26, 160x160, 4614200, 0.1, 0.2, 3, c
27, 160x160, 3608815, 0.1, 0.2, 3, c
28, 160x160, 2477337, 0.1, 0.2, 3, c
29, 160x160, 3735230, 0.1, 0.2, 3, c
30, 160x160, 2410674, 0.1, 0.2, 3, c
31, 160x160, 2327876, 0.1, 0.2, 3, c
32, 160x160, 4009230, 0.1, 0.2, 3, c
33, 160x160, 3801030, 0.1, 0.2, 3, c
34, 160x160, 2485856, 0.1, 0.2, 3, c
35, 160x160, 4511931, 0.1, 0.2, 3, c
36, 160x160, 3050508, 0.1, 0.2, 3, c
37, 160x160, 3609235, 0.1, 0.2, 3, c
38, 160x160, 3670970, 0.1, 0.2, 3, c
39, 160x160, 2381521, 0.1, 0.2, 3, c
40, 160x160, 2361469, 0.1, 0.2, 3, c
41, 160x160, 2327966, 0.1, 0.2, 3, c
42, 160x160, 2328766, 0.1, 0.2, 3, c
43, 160x160, 2328163, 0.1, 0.2, 3, c
44, 160x160, 3281688, 0.1, 0.2, 3, c
45, 160x160, 3716395, 0.1, 0.2, 3, c
46, 160x160, 3800470, 0.1, 0.2, 3, c
47, 160x160, 3138692, 0.1, 0.2, 3, c
48, 160x160, 4599912, 0.1, 0.2, 3, c
49, 160x160, 4606000, 0.1, 0.2, 3, c
50, 160x160, 2396350, 0.1, 0.2, 3, c
51, 160x160, 2433572, 0.1, 0.2, 3, c
52, 160x160, 3280342, 0.1, 0.2, 3, c
53, 160x160, 4010570, 0.1, 0.2, 3, c
54, 160x160, 2506338, 0.1, 0.2, 3, c
55, 160x160, 2391058, 0.1, 0.2, 3, c
56, 160x160, 3437048, 0.1, 0.2, 3, c
57, 160x160, 2489579, 0.1, 0.2, 3, c
58, 160x160, 2328306, 0.1, 0.2, 3, c
59, 160x160, 2489109, 0.1, 0.2, 3, c
60, 160x160, 2328773, 0.1, 0.2, 3, c
61, 160x160, 2328294, 0.1, 0.2, 3, c
62, 160x160, 4247470, 0.1, 0.2, 3, c
63, 160x160, 3047492, 0.1, 0.2, 3, c
64, 160x160, 3742721, 0.1, 0.2, 3, c
65, 160x160, 2328330, 0.1, 0.2, 3, c
66, 160x160, 3183508, 0.1, 0.2, 3, c
67, 160x160, 2328609, 0.1, 0.2, 3, c
68, 160x160, 3009941, 0.1, 0.2, 3, c
69, 160x160, 2914536, 0.1, 0.2, 3, c
70, 160x160, 3749351, 0.1, 0.2, 3, c
71, 160x160, 3086121, 0.1, 0.2, 3, c
72, 160x160, 3086292, 0.1, 0.2, 3, c
73, 160x160, 3077512, 0.1, 0.2, 3, c
74, 160x160, 6171200, 0.1, 0.2, 3, c
75, 160x160, 2481242, 0.1, 0.2, 3, c
76, 160x160, 3007704, 0.1, 0.2, 3, c
77, 160x160, 3007829, 0.1, 0.2, 3, c
78, 160x160, 2328664, 0.1, 0.2, 3, c
79, 160x160, 3106634, 0.1, 0.2, 3, c
80, 160x160, 3608030, 0.1, 0.2, 3, c
81, 160x160, 2328533, 0.1, 0.2, 3, c
82, 160x160, 2328787, 0.1, 0.2, 3, c
83, 160x160, 4054859, 0.1, 0.2, 3, c
84, 160x160, 3158044, 0.1, 0.2, 3, c
85, 160x160, 4275505, 0.1, 0.2, 3, c
86, 160x160, 3478024, 0.1, 0.2, 3, c
87, 160x160, 2489088, 0.1, 0.2, 3, c
88, 160x160, 3798820, 0.1, 0.2, 3, c
89, 160x160, 3608505, 0.1, 0.2, 3, c
90, 160x160, 2411508, 0.1, 0.2, 3, c
91, 160x160, 2350638, 0.1, 0.2, 3, c
92, 160x160, 2424267, 0.1, 0.2, 3, c
93, 160x160, 2428045, 0.1, 0.2, 3, c
94, 160x160, 2972322, 0.1, 0.2, 3, c
95, 160x160, 3608410, 0.1, 0.2, 3, c
96, 160x160, 2475287, 0.1, 0.2, 3, c
97, 160x160, 2392893, 0.1, 0.2, 3, c
98, 160x160, 4489138, 0.1, 0.2, 3, c
99, 160x160, 3609880, 0.1, 0.2, 3, c
100, 160x160, 2412551, 0.1, 0.2, 3, c
