N, WxH, Clock, Param0, Param1, Param2
83, 160x160, 3884400, 0.1, 0.2, 3, asm1
84, 160x160, 3951206, 0.1, 0.2, 3, asm1
85, 160x160, 3883969, 0.1, 0.2, 3, asm1
86, 160x160, 6397725, 0.1, 0.2, 3, asm1
87, 160x160, 4113536, 0.1, 0.2, 3, asm1
88, 160x160, 4637724, 0.1, 0.2, 3, asm1
89, 160x160, 4028548, 0.1, 0.2, 3, asm1
90, 160x160, 3952316, 0.1, 0.2, 3, asm1
91, 160x160, 3884227, 0.1, 0.2, 3, asm1
92, 160x160, 3995291, 0.1, 0.2, 3, asm1
93, 160x160, 8623686, 0.1, 0.2, 3, asm1
94, 160x160, 4095211, 0.1, 0.2, 3, asm1
95, 160x160, 4036072, 0.1, 0.2, 3, asm1
96, 160x160, 7382713, 0.1, 0.2, 3, asm1
97, 160x160, 6718106, 0.1, 0.2, 3, asm1
98, 160x160, 10137400, 0.1, 0.2, 3, asm1
99, 160x160, 4158908, 0.1, 0.2, 3, asm1
100, 160x160, 5015583, 0.1, 0.2, 3, asm1
1, 164x160, 5361744, 0.1, 0.2, 3, asm1
2, 164x160, 3598939, 0.1, 0.2, 3, asm1
3, 164x160, 3961664, 0.1, 0.2, 3, asm1
4, 164x160, 5576785, 0.1, 0.2, 3, asm1
5, 164x160, 3598364, 0.1, 0.2, 3, asm1
6, 164x160, 3692340, 0.1, 0.2, 3, asm1
7, 164x160, 7433300, 0.1, 0.2, 3, asm1
8, 164x160, 4690542, 0.1, 0.2, 3, asm1
9, 164x160, 4647933, 0.1, 0.2, 3, asm1
10, 164x160, 3597575, 0.1, 0.2, 3, asm1
11, 164x160, 3926752, 0.1, 0.2, 3, asm1
12, 164x160, 5398100, 0.1, 0.2, 3, asm1
13, 164x160, 5575020, 0.1, 0.2, 3, asm1
14, 164x160, 3598515, 0.1, 0.2, 3, asm1
15, 164x160, 5623310, 0.1, 0.2, 3, asm1
16, 164x160, 3595294, 0.1, 0.2, 3, asm1
